imageName,imagePath,class,height,width
04289.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/04289.jpg,Cadillac CTS-V Sedan 2012,264,400
02969.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/02969.jpg,Cadillac CTS-V Sedan 2012,200,200
01509.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/01509.jpg,Cadillac CTS-V Sedan 2012,300,631
01519.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/01519.jpg,Cadillac CTS-V Sedan 2012,768,1024
05421.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/05421.jpg,Cadillac CTS-V Sedan 2012,768,1024
07196.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/07196.jpg,Cadillac CTS-V Sedan 2012,467,700
07536.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/07536.jpg,Cadillac CTS-V Sedan 2012,300,400
00098.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/00098.jpg,Cadillac CTS-V Sedan 2012,426,640
07084.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/07084.jpg,Cadillac CTS-V Sedan 2012,360,480
00258.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/00258.jpg,Cadillac CTS-V Sedan 2012,194,259
06588.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/06588.jpg,Cadillac CTS-V Sedan 2012,426,640
05081.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/05081.jpg,Cadillac CTS-V Sedan 2012,305,504
02115.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/02115.jpg,Cadillac CTS-V Sedan 2012,225,450
07910.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/07910.jpg,Cadillac CTS-V Sedan 2012,224,300
07086.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/07086.jpg,Cadillac CTS-V Sedan 2012,194,259
07440.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/07440.jpg,Cadillac CTS-V Sedan 2012,329,438
03342.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/03342.jpg,Cadillac CTS-V Sedan 2012,329,438
00698.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/00698.jpg,Cadillac CTS-V Sedan 2012,195,259
02851.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/02851.jpg,Cadillac CTS-V Sedan 2012,531,800
05483.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/05483.jpg,Cadillac CTS-V Sedan 2012,857,1280
00923.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/00923.jpg,Cadillac CTS-V Sedan 2012,98,160
06153.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/06153.jpg,HUMMER H2 SUT Crew Cab 2009,300,450
07303.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/07303.jpg,HUMMER H2 SUT Crew Cab 2009,480,640
02482.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/02482.jpg,HUMMER H2 SUT Crew Cab 2009,616,926
07316.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/07316.jpg,HUMMER H2 SUT Crew Cab 2009,194,259
06578.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/06578.jpg,HUMMER H2 SUT Crew Cab 2009,200,400
03364.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/03364.jpg,HUMMER H2 SUT Crew Cab 2009,300,480
00335.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/00335.jpg,HUMMER H2 SUT Crew Cab 2009,194,259
04184.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/04184.jpg,HUMMER H2 SUT Crew Cab 2009,99,240
05891.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/05891.jpg,HUMMER H2 SUT Crew Cab 2009,1920,2560
05106.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/05106.jpg,HUMMER H2 SUT Crew Cab 2009,194,259
06246.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/06246.jpg,HUMMER H2 SUT Crew Cab 2009,575,549
00186.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/00186.jpg,HUMMER H2 SUT Crew Cab 2009,199,266
06939.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/06939.jpg,HUMMER H2 SUT Crew Cab 2009,427,640
03074.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/03074.jpg,HUMMER H2 SUT Crew Cab 2009,183,276
02962.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/02962.jpg,HUMMER H2 SUT Crew Cab 2009,194,259
03843.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/03843.jpg,HUMMER H2 SUT Crew Cab 2009,692,1024
06720.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/06720.jpg,HUMMER H2 SUT Crew Cab 2009,1200,1600
04481.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/04481.jpg,HUMMER H2 SUT Crew Cab 2009,490,575
02031.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/02031.jpg,HUMMER H2 SUT Crew Cab 2009,194,259
00381.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/00381.jpg,HUMMER H2 SUT Crew Cab 2009,373,500
06875.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/06875.jpg,HUMMER H2 SUT Crew Cab 2009,281,500
05381.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/05381.jpg,HUMMER H2 SUT Crew Cab 2009,500,700
03097.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/03097.jpg,HUMMER H2 SUT Crew Cab 2009,1200,1600
03863.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/03863.jpg,HUMMER H2 SUT Crew Cab 2009,1600,2405
01536.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/01536.jpg,HUMMER H2 SUT Crew Cab 2009,183,275
03319.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/03319.jpg,HUMMER H2 SUT Crew Cab 2009,194,259
07744.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/07744.jpg,HUMMER H2 SUT Crew Cab 2009,233,450
03481.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/03481.jpg,HUMMER H2 SUT Crew Cab 2009,558,575
03509.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/03509.jpg,HUMMER H2 SUT Crew Cab 2009,132,220
03247.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/03247.jpg,HUMMER H2 SUT Crew Cab 2009,768,1024
00570.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/00570.jpg,HUMMER H2 SUT Crew Cab 2009,194,259
06263.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/06263.jpg,HUMMER H2 SUT Crew Cab 2009,194,259
07708.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/07708.jpg,HUMMER H2 SUT Crew Cab 2009,441,588
06601.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/06601.jpg,HUMMER H2 SUT Crew Cab 2009,125,200
05526.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/05526.jpg,HUMMER H2 SUT Crew Cab 2009,480,640
00662.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/00662.jpg,HUMMER H2 SUT Crew Cab 2009,480,640
05242.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/05242.jpg,HUMMER H2 SUT Crew Cab 2009,480,640
06363.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/06363.jpg,HUMMER H2 SUT Crew Cab 2009,491,575
02926.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/02926.jpg,HUMMER H2 SUT Crew Cab 2009,600,800
02271.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/02271.jpg,HUMMER H2 SUT Crew Cab 2009,194,259
04748.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/04748.jpg,HUMMER H2 SUT Crew Cab 2009,326,434
03796.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/03796.jpg,HUMMER H2 SUT Crew Cab 2009,132,264
06407.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/06407.jpg,HUMMER H2 SUT Crew Cab 2009,425,640
04563.jpg,Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/04563.jpg,HUMMER H2 SUT Crew Cab 2009,326,434
02863.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/02863.jpg,Ford Freestar Minivan 2007,768,1024
07933.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/07933.jpg,Ford Freestar Minivan 2007,480,640
01211.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/01211.jpg,Ford Freestar Minivan 2007,198,264
02724.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/02724.jpg,Ford Freestar Minivan 2007,159,212
06597.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/06597.jpg,Ford Freestar Minivan 2007,186,248
06964.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/06964.jpg,Ford Freestar Minivan 2007,223,297
04342.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/04342.jpg,Ford Freestar Minivan 2007,159,212
03819.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/03819.jpg,Ford Freestar Minivan 2007,600,800
01773.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/01773.jpg,Ford Freestar Minivan 2007,225,300
04179.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/04179.jpg,Ford Freestar Minivan 2007,480,640
00526.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/00526.jpg,Ford Freestar Minivan 2007,194,259
00452.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/00452.jpg,Ford Freestar Minivan 2007,225,300
04095.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/04095.jpg,Ford Freestar Minivan 2007,199,266
06324.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/06324.jpg,Ford Freestar Minivan 2007,469,625
07589.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/07589.jpg,Ford Freestar Minivan 2007,300,400
07162.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/07162.jpg,Ford Freestar Minivan 2007,117,200
07995.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/07995.jpg,Ford Freestar Minivan 2007,194,259
00960.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/00960.jpg,Ford Freestar Minivan 2007,194,259
06054.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/06054.jpg,Ford Freestar Minivan 2007,166,300
00945.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/00945.jpg,Ford Freestar Minivan 2007,194,259
06106.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/06106.jpg,Ford Freestar Minivan 2007,194,259
06890.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/06890.jpg,Ford Freestar Minivan 2007,1200,1600
06649.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/06649.jpg,Ford Freestar Minivan 2007,332,500
04894.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/04894.jpg,Ford Freestar Minivan 2007,200,400
04670.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/04670.jpg,Ford Freestar Minivan 2007,491,786
00166.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/00166.jpg,Ford Freestar Minivan 2007,360,424
03735.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/03735.jpg,Ford Freestar Minivan 2007,225,300
02615.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/02615.jpg,Ford Freestar Minivan 2007,300,400
07156.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/07156.jpg,Ford Freestar Minivan 2007,207,244
07197.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/07197.jpg,Ford Freestar Minivan 2007,194,259
02506.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/02506.jpg,Ford Freestar Minivan 2007,198,264
03744.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/03744.jpg,Ford Freestar Minivan 2007,240,320
02498.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/02498.jpg,Ford Freestar Minivan 2007,768,1024
01998.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/01998.jpg,Ford Freestar Minivan 2007,194,259
03380.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/03380.jpg,Ford Freestar Minivan 2007,194,259
06788.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/06788.jpg,Ford Freestar Minivan 2007,225,300
04000.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/04000.jpg,Ford Freestar Minivan 2007,299,400
05108.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/05108.jpg,Ford Freestar Minivan 2007,153,300
07079.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/07079.jpg,Ford Freestar Minivan 2007,480,640
02698.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/02698.jpg,Ford Freestar Minivan 2007,361,680
06428.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/06428.jpg,Ford Freestar Minivan 2007,480,640
05135.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/05135.jpg,Ford Freestar Minivan 2007,194,259
00458.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/00458.jpg,Ford Freestar Minivan 2007,375,500
05655.jpg,Dataset/Car Images/Train Images/Ford Freestar Minivan 2007/05655.jpg,Ford Freestar Minivan 2007,469,625
07715.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/07715.jpg,Suzuki Kizashi Sedan 2012,489,800
05856.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/05856.jpg,Suzuki Kizashi Sedan 2012,500,640
00641.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/00641.jpg,Suzuki Kizashi Sedan 2012,480,640
05538.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/05538.jpg,Suzuki Kizashi Sedan 2012,480,640
01038.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/01038.jpg,Suzuki Kizashi Sedan 2012,963,1500
04178.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/04178.jpg,Suzuki Kizashi Sedan 2012,400,640
00323.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/00323.jpg,Suzuki Kizashi Sedan 2012,536,800
00651.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/00651.jpg,Suzuki Kizashi Sedan 2012,534,800
02481.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/02481.jpg,Suzuki Kizashi Sedan 2012,480,640
06427.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/06427.jpg,Suzuki Kizashi Sedan 2012,416,625
04146.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/04146.jpg,Suzuki Kizashi Sedan 2012,352,653
06235.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/06235.jpg,Suzuki Kizashi Sedan 2012,539,920
04436.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/04436.jpg,Suzuki Kizashi Sedan 2012,600,900
03470.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/03470.jpg,Suzuki Kizashi Sedan 2012,500,700
07400.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/07400.jpg,Suzuki Kizashi Sedan 2012,850,1280
04860.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/04860.jpg,Suzuki Kizashi Sedan 2012,524,800
04861.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/04861.jpg,Suzuki Kizashi Sedan 2012,768,1024
07403.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/07403.jpg,Suzuki Kizashi Sedan 2012,1200,1600
02355.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/02355.jpg,Suzuki Kizashi Sedan 2012,600,800
02382.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/02382.jpg,Suzuki Kizashi Sedan 2012,480,640
01488.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/01488.jpg,Suzuki Kizashi Sedan 2012,600,800
07172.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/07172.jpg,Suzuki Kizashi Sedan 2012,1059,1600
07628.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/07628.jpg,Suzuki Kizashi Sedan 2012,576,1024
01922.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/01922.jpg,Suzuki Kizashi Sedan 2012,1200,1600
04090.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/04090.jpg,Suzuki Kizashi Sedan 2012,1200,1920
06889.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/06889.jpg,Suzuki Kizashi Sedan 2012,480,640
03846.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/03846.jpg,Suzuki Kizashi Sedan 2012,422,630
03661.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/03661.jpg,Suzuki Kizashi Sedan 2012,480,640
04332.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/04332.jpg,Suzuki Kizashi Sedan 2012,600,800
08078.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/08078.jpg,Suzuki Kizashi Sedan 2012,730,1280
05164.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/05164.jpg,Suzuki Kizashi Sedan 2012,480,640
04119.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/04119.jpg,Suzuki Kizashi Sedan 2012,682,1024
04288.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/04288.jpg,Suzuki Kizashi Sedan 2012,768,1024
06489.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/06489.jpg,Suzuki Kizashi Sedan 2012,492,786
01250.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/01250.jpg,Suzuki Kizashi Sedan 2012,750,1000
02995.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/02995.jpg,Suzuki Kizashi Sedan 2012,420,630
05620.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/05620.jpg,Suzuki Kizashi Sedan 2012,300,960
01530.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/01530.jpg,Suzuki Kizashi Sedan 2012,782,1280
05241.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/05241.jpg,Suzuki Kizashi Sedan 2012,1050,1680
05282.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/05282.jpg,Suzuki Kizashi Sedan 2012,1200,1920
06211.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/06211.jpg,Suzuki Kizashi Sedan 2012,480,640
00460.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/00460.jpg,Suzuki Kizashi Sedan 2012,768,1024
06835.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/06835.jpg,Suzuki Kizashi Sedan 2012,349,625
04762.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/04762.jpg,Suzuki Kizashi Sedan 2012,1080,1623
07492.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/07492.jpg,Suzuki Kizashi Sedan 2012,697,1024
00882.jpg,Dataset/Car Images/Train Images/Suzuki Kizashi Sedan 2012/00882.jpg,Suzuki Kizashi Sedan 2012,654,1100
05923.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/05923.jpg,Bentley Continental Flying Spur Sedan 2007,269,400
06635.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/06635.jpg,Bentley Continental Flying Spur Sedan 2007,480,640
04989.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/04989.jpg,Bentley Continental Flying Spur Sedan 2007,480,640
02452.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/02452.jpg,Bentley Continental Flying Spur Sedan 2007,183,275
05707.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/05707.jpg,Bentley Continental Flying Spur Sedan 2007,198,264
05539.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/05539.jpg,Bentley Continental Flying Spur Sedan 2007,401,600
06781.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/06781.jpg,Bentley Continental Flying Spur Sedan 2007,183,276
02493.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/02493.jpg,Bentley Continental Flying Spur Sedan 2007,685,1024
03149.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/03149.jpg,Bentley Continental Flying Spur Sedan 2007,1704,2272
02096.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/02096.jpg,Bentley Continental Flying Spur Sedan 2007,530,800
04812.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/04812.jpg,Bentley Continental Flying Spur Sedan 2007,360,480
00057.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/00057.jpg,Bentley Continental Flying Spur Sedan 2007,498,1200
06369.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/06369.jpg,Bentley Continental Flying Spur Sedan 2007,180,279
06520.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/06520.jpg,Bentley Continental Flying Spur Sedan 2007,338,450
03464.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/03464.jpg,Bentley Continental Flying Spur Sedan 2007,300,450
04109.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/04109.jpg,Bentley Continental Flying Spur Sedan 2007,320,480
01677.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/01677.jpg,Bentley Continental Flying Spur Sedan 2007,300,400
07789.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/07789.jpg,Bentley Continental Flying Spur Sedan 2007,333,500
01270.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/01270.jpg,Bentley Continental Flying Spur Sedan 2007,369,550
05981.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/05981.jpg,Bentley Continental Flying Spur Sedan 2007,454,640
05946.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/05946.jpg,Bentley Continental Flying Spur Sedan 2007,183,275
01857.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/01857.jpg,Bentley Continental Flying Spur Sedan 2007,184,274
02231.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/02231.jpg,Bentley Continental Flying Spur Sedan 2007,266,400
07605.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/07605.jpg,Bentley Continental Flying Spur Sedan 2007,183,276
02175.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/02175.jpg,Bentley Continental Flying Spur Sedan 2007,220,308
05779.jpg,Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/05779.jpg,Bentley Continental Flying Spur Sedan 2007,480,640
